Datetime,Temperature
2005-03-15,3.6833333333333336
2005-03-16,5.491666666666667
2005-03-17,5.158333333333333
2005-03-18,7.1000000000000005
2005-03-19,8.029166666666667
2005-03-20,7.675
2005-03-21,7.925000000000001
2005-03-22,7.276
2005-03-23,6.908333333333334
2005-03-24,5.420833333333333
2005-03-25,7.795833333333333
2005-03-26,7.104166666666667
2005-03-27,7.108333333333333
2005-03-28,8.070833333333333
2005-03-29,12.625
2005-03-30,12.133333333333333
2005-03-31,9.237499999999999
2005-04-01,11.549999999999999
2005-04-02,11.104166666666666
2005-04-03,9.1
2005-04-04,16.23
2005-04-05,13.174999999999999
2005-04-06,16.758333333333333
2005-04-07,20.325
2005-04-08,16.925
2005-04-09,12.683333333333334
2005-04-10,
2005-04-11,17.8
2005-04-12,
2005-04-13,15.762500000000001
2005-04-14,12.2875
2005-04-15,10.504166666666666
2005-04-16,10.979166666666666
2005-04-17,14.65
2005-04-18,19.854166666666668
2005-04-19,21.474999999999998
2005-04-20,24.629166666666666
2005-04-21,19.145833333333332
2005-04-22,11.766666666666666
2005-04-23,14.112499999999999
2005-04-24,9.041666666666666
2005-04-25,10.304166666666667
2005-04-26,14.575000000000001
2005-04-27,17.091666666666665
2005-04-28,14.924999999999999
2005-04-29,13.404166666666667
2005-04-30,15.070833333333333
2005-05-01,15.333333333333334
2005-05-02,13.1
2005-05-03,10.945833333333333
2005-05-04,12.6875
2005-05-05,13.179166666666667
2005-05-06,11.866666666666667
2005-05-07,14.450000000000001
2005-05-08,18.458333333333332
2005-05-09,19.491666666666667
2005-05-10,17.383333333333333
2005-05-11,18.76666666666667
2005-05-12,21.766666666666666
2005-05-13,14.820833333333333
2005-05-14,17.875
2005-05-15,20.470833333333335
2005-05-16,17.820833333333333
2005-05-17,16.183333333333334
2005-05-18,17.591666666666665
2005-05-19,17.825
2005-05-20,12.766666666666666
2005-05-21,16.0
2005-05-22,18.125
2005-05-23,15.9625
2005-05-24,13.879166666666668
2005-05-25,12.908333333333333
2005-05-26,17.420833333333334
2005-05-27,21.154166666666665
2005-05-28,20.183333333333334
2005-05-29,19.425
2005-05-30,20.133333333333333
2005-05-31,20.654166666666665
2005-06-01,21.34166666666667
2005-06-02,17.295833333333334
2005-06-03,16.541666666666668
2005-06-04,19.783333333333335
2005-06-05,24.0
2005-06-06,26.2
2005-06-07,25.012500000000003
2005-06-08,28.770833333333332
2005-06-09,27.037499999999998
2005-06-10,26.366666666666664
2005-06-11,26.808333333333334
2005-06-12,26.458333333333332
2005-06-13,27.954166666666666
2005-06-14,29.329166666666666
2005-06-15,29.08695652173913
2005-06-16,26.295833333333334
2005-06-17,21.920833333333334
2005-06-18,22.579166666666666
2005-06-19,20.366666666666667
2005-06-20,19.241666666666667
2005-06-21,22.108333333333334
2005-06-22,24.208333333333332
2005-06-23,23.329166666666666
2005-06-24,25.020833333333332
2005-06-25,26.212500000000002
2005-06-26,26.8125
2005-06-27,25.650000000000002
2005-06-28,26.620833333333334
2005-06-29,25.929166666666664
2005-06-30,25.791666666666668
2005-07-01,28.775000000000002
2005-07-02,27.629166666666666
2005-07-03,25.054166666666664
2005-07-04,25.395833333333332
2005-07-05,26.337500000000002
2005-07-06,25.6875
2005-07-07,25.604166666666668
2005-07-08,22.056521739130435
2005-07-09,25.4875
2005-07-10,27.670833333333334
2005-07-11,28.420833333333334
2005-07-12,29.679166666666664
2005-07-13,26.882608695652173
2005-07-14,26.458333333333332
2005-07-15,26.3
2005-07-16,26.304166666666664
2005-07-17,27.224999999999998
2005-07-18,29.40416666666667
2005-07-19,29.5125
2005-07-20,29.21666666666667
2005-07-21,29.441666666666666
2005-07-22,28.733333333333334
2005-07-23,28.383333333333336
2005-07-24,26.745833333333334
2005-07-25,27.558333333333334
2005-07-26,31.3875
2005-07-27,31.650000000000002
2005-07-28,25.195833333333336
2005-07-29,24.670833333333334
2005-07-30,25.416666666666668
2005-07-31,25.233333333333334
2005-08-01,26.266666666666666
2005-08-02,28.5125
2005-08-03,30.53333333333333
2005-08-04,31.27916666666667
2005-08-05,30.349999999999998
2005-08-06,27.5
2005-08-07,26.933333333333334
2005-08-08,26.633333333333336
2005-08-09,23.258333333333336
2005-08-10,25.7625
2005-08-11,28.660869565217393
2005-08-12,30.770833333333332
2005-08-13,31.041666666666668
2005-08-14,30.766666666666666
2005-08-15,29.129166666666666
2005-08-16,24.116666666666664
2005-08-17,24.866666666666664
2005-08-18,26.662499999999998
2005-08-19,24.02916666666667
2005-08-20,25.729166666666668
2005-08-21,29.349999999999998
2005-08-22,27.5625
2005-08-23,25.09583333333333
2005-08-24,24.59166666666667
2005-08-25,24.233333333333334
2005-08-26,24.087500000000002
2005-08-27,22.895833333333332
2005-08-28,25.05
2005-08-29,26.53333333333333
2005-08-30,26.9875
2005-08-31,28.308333333333334
2005-09-01,25.212500000000002
2005-09-02,26.71666666666667
2005-09-03,25.254166666666666
2005-09-04,24.3125
2005-09-05,23.933333333333334
2005-09-06,23.325
2005-09-07,22.745833333333334
2005-09-08,23.329166666666666
2005-09-09,24.28333333333333
2005-09-10,24.979166666666668
2005-09-11,23.670833333333334
2005-09-12,24.349999999999998
2005-09-13,25.8625
2005-09-14,25.599999999999998
2005-09-15,26.9875
2005-09-16,27.429166666666664
2005-09-17,27.587500000000002
2005-09-18,25.370833333333334
2005-09-19,25.825
2005-09-20,25.837500000000002
2005-09-21,24.2375
2005-09-22,24.208333333333332
2005-09-23,26.895833333333332
2005-09-24,22.208333333333332
2005-09-25,21.925
2005-09-26,23.59583333333333
2005-09-27,22.175
2005-09-28,20.379166666666666
2005-09-29,20.466666666666665
2005-09-30,16.129166666666666
2005-10-01,17.845833333333335
2005-10-02,20.400000000000002
2005-10-03,20.662499999999998
2005-10-04,20.991666666666667
2005-10-05,21.55
2005-10-06,21.916666666666668
2005-10-07,22.708333333333332
2005-10-08,20.966666666666665
2005-10-09,14.354166666666666
2005-10-10,16.404166666666665
2005-10-11,17.8125
2005-10-12,16.8125
2005-10-13,15.045833333333334
2005-10-14,18.162499999999998
2005-10-15,19.954166666666666
2005-10-16,15.9375
2005-10-17,14.891666666666666
2005-10-18,17.8625
2005-10-19,17.962500000000002
2005-10-20,15.645454545454545
2005-10-21,11.7125
2005-10-22,12.083333333333334
2005-10-23,12.433333333333332
2005-10-24,11.716666666666667
2005-10-25,8.033333333333333
2005-10-26,8.70952380952381
2005-10-27,9.433333333333334
2005-10-28,9.070833333333333
2005-10-29,7.858333333333333
2005-10-30,11.570833333333333
2005-10-31,12.808333333333332
2005-11-01,13.887500000000001
2005-11-02,13.266666666666666
2005-11-03,12.804166666666667
2005-11-04,14.25
2005-11-05,15.9125
2005-11-06,17.5
2005-11-07,15.620833333333332
2005-11-08,13.270833333333334
2005-11-09,15.137500000000001
2005-11-10,14.35
2005-11-11,8.200000000000001
2005-11-12,9.85
2005-11-13,12.741666666666667
2005-11-14,16.483333333333334
2005-11-15,15.845833333333333
2005-11-16,18.541666666666668
2005-11-17,5.352
2005-11-18,1.656
2005-11-19,4.329166666666667
2005-11-20,8.195833333333333
2005-11-21,8.745833333333334
2005-11-22,7.908333333333334
2005-11-23,2.7125
2005-11-24,3.954166666666667
2005-11-25,-2.308333333333333
2005-11-26,2.191666666666667
2005-11-27,6.533333333333334
2005-11-28,12.904166666666667
2005-11-29,16.670833333333334
2005-11-30,11.879166666666668
2005-12-01,4.891666666666667
2005-12-02,3.2624999999999997
2005-12-03,-0.4666666666666666
2005-12-04,3.78
2005-12-05,2.552
2005-12-06,0.5
2005-12-07,-0.32083333333333336
2005-12-08,-1.6458333333333333
2005-12-09,0.5166666666666667
2005-12-10,-0.21666666666666665
2005-12-11,2.4375
2005-12-12,2.8958333333333335
2005-12-13,-2.566666666666667
2005-12-14,-5.295833333333333
2005-12-15,-3.25
2005-12-16,5.516666666666667
2005-12-17,4.195833333333334
2005-12-18,3.775
2005-12-19,2.4153846153846152
2005-12-20,-1.3875
2005-12-21,-0.325
2005-12-22,1.3208333333333333
2005-12-23,4.004166666666666
2005-12-24,6.116666666666667
2005-12-25,3.7916666666666665
2005-12-26,6.408333333333334
2005-12-27,5.645833333333333
2005-12-28,5.104166666666667
2005-12-29,8.391666666666667
2005-12-30,7.383333333333334
2005-12-31,4.625
2006-01-01,6.754166666666666
2006-01-02,4.183333333333334
2006-01-03,6.295833333333333
2006-01-04,4.870833333333334
2006-01-05,7.2875000000000005
2006-01-06,5.333333333333333
2006-01-07,0.4583333333333333
2006-01-08,4.770833333333333
2006-01-09,10.058333333333334
2006-01-10,8.608333333333333
2006-01-11,6.320833333333333
2006-01-12,10.25
2006-01-13,7.3875
2006-01-14,11.1
2006-01-15,1.2249999999999999
2006-01-16,1.0541666666666667
2006-01-17,2.5541666666666667
2006-01-18,9.8125
2006-01-19,4.2875000000000005
2006-01-20,7.929166666666667
2006-01-21,10.3625
2006-01-22,5.070833333333334
2006-01-23,4.2749999999999995
2006-01-24,5.936
2006-01-25,4.504166666666666
2006-01-26,1.6125
2006-01-27,2.275
2006-01-28,7.391666666666667
2006-01-29,7.75
2006-01-30,9.491666666666667
2006-01-31,8.766666666666667
2006-02-01,5.391666666666667
2006-02-02,6.345833333333334
2006-02-03,12.066666666666668
2006-02-04,9.925
2006-02-05,6.970833333333334
2006-02-06,3.307142857142857
2006-02-07,2.7344827586206897
2006-02-08,0.6083333333333333
2006-02-09,0.5833333333333334
2006-02-10,1.4791666666666667
2006-02-11,2.9250000000000003
2006-02-12,0.025000000000000026
2006-02-13,-0.8041666666666667
2006-02-14,2.0833333333333335
2006-02-15,5.120833333333333
2006-02-16,7.7714285714285705
2006-02-17,12.245833333333332
2006-02-18,2.1958333333333333
2006-02-19,-5.558333333333334
2006-02-20,-0.0291666666666666
2006-02-21,3.4250000000000003
2006-02-22,3.4499999999999997
2006-02-23,5.4624999999999995
2006-02-24,4.691666666666666
2006-02-25,4.354166666666667
2006-02-26,0.9500000000000001
2006-02-27,-1.3333333333333333
2006-02-28,2.379166666666667
2006-03-01,5.783333333333334
2006-03-02,4.970833333333333
2006-03-03,2.5208333333333335
2006-03-04,1.9208333333333332
2006-03-05,5.1875
2006-03-06,6.2749999999999995
2006-03-07,5.070833333333334
2006-03-08,5.395833333333333
2006-03-09,9.729166666666666
2006-03-10,18.820833333333333
2006-03-11,16.141666666666666
2006-03-12,14.4
2006-03-13,18.099999999999998
2006-03-14,17.287499999999998
2006-03-15,6.625
2006-03-16,7.966666666666666
2006-03-17,8.9
2006-03-18,4.6125
2006-03-19,4.8374999999999995
2006-03-20,5.408333333333334
2006-03-21,2.8000000000000003
2006-03-22,4.075
2006-03-23,5.5125
2006-03-24,6.933333333333334
2006-03-25,6.920833333333333
2006-03-26,7.170833333333333
2006-03-27,9.625
2006-03-28,10.391666666666667
2006-03-29,12.237499999999999
2006-03-30,13.775
2006-03-31,15.366666666666667
2006-04-01,18.3625
2006-04-02,16.054166666666667
2006-04-03,14.333333333333334
2006-04-04,11.291666666666666
2006-04-05,8.583333333333334
2006-04-06,10.858333333333334
2006-04-07,13.775
2006-04-08,12.808333333333332
2006-04-09,7.369230769230769
2006-04-10,11.379166666666668
2006-04-11,14.1875
2006-04-12,15.941666666666668
2006-04-13,19.129166666666666
2006-04-14,19.608333333333334
2006-04-15,22.270833333333332
2006-04-16,19.466666666666665
2006-04-17,15.395833333333334
2006-04-18,15.829166666666666
2006-04-19,19.108333333333334
2006-04-20,22.066666666666666
2006-04-21,17.0625
2006-04-22,13.987499999999999
2006-04-23,13.729166666666666
2006-04-24,17.166666666666668
2006-04-25,18.833333333333332
2006-04-26,11.770833333333334
2006-04-27,15.174999999999999
2006-04-28,15.6625
2006-04-29,14.220833333333333
2006-04-30,14.625
2006-05-01,16.070833333333333
2006-05-02,17.2
2006-05-03,19.075
2006-05-04,21.930434782608696
2006-05-05,24.070833333333336
2006-05-06,21.766666666666666
2006-05-07,15.5375
2006-05-08,13.741666666666667
2006-05-09,16.5125
2006-05-10,19.466666666666665
2006-05-11,16.8
2006-05-12,16.2375
2006-05-13,17.841666666666665
2006-05-14,16.291666666666668
2006-05-15,14.791666666666666
2006-05-16,15.920833333333334
2006-05-17,17.474999999999998
2006-05-18,18.316666666666666
2006-05-19,15.933333333333332
2006-05-20,17.341666666666665
2006-05-21,17.5125
2006-05-22,15.299999999999999
2006-05-23,14.65
2006-05-24,18.51666666666667
2006-05-25,19.470833333333335
2006-05-26,21.895833333333332
2006-05-27,24.070833333333336
2006-05-28,25.087500000000002
2006-05-29,26.46666666666667
2006-05-30,28.916666666666668
2006-05-31,26.291666666666668
2006-06-01,27.033333333333335
2006-06-02,25.004166666666666
2006-06-03,22.037499999999998
2006-06-04,20.754166666666666
2006-06-05,19.429166666666667
2006-06-06,21.25
2006-06-07,22.175
2006-06-08,22.254166666666666
2006-06-09,22.133333333333336
2006-06-10,19.5
2006-06-11,18.729166666666668
2006-06-12,19.604166666666668
2006-06-13,22.170833333333334
2006-06-14,22.129166666666666
2006-06-15,23.3125
2006-06-16,25.0
2006-06-17,25.84166666666667
2006-06-18,27.670833333333334
2006-06-19,27.420833333333334
2006-06-20,25.375
2006-06-21,27.65416666666667
2006-06-22,28.308333333333334
2006-06-23,27.787499999999998
2006-06-24,26.079166666666666
2006-06-25,23.191666666666666
2006-06-26,23.629166666666666
2006-06-27,25.016666666666666
2006-06-28,25.971999999999998
2006-06-29,25.8625
2006-06-30,24.833333333333332
2006-07-01,26.558333333333334
2006-07-02,28.125
2006-07-03,28.974999999999998
2006-07-04,29.608333333333334
2006-07-05,25.650000000000002
2006-07-06,22.666666666666668
2006-07-07,23.083333333333332
2006-07-08,24.166666666666668
2006-07-09,25.075
2006-07-10,25.758333333333336
2006-07-11,28.454166666666666
2006-07-12,29.287499999999998
2006-07-13,27.129166666666666
2006-07-14,28.462500000000002
2006-07-15,27.7375
2006-07-16,29.591666666666665
2006-07-17,31.4875
2006-07-18,31.875
2006-07-19,28.1125
2006-07-20,27.9375
2006-07-21,29.670833333333334
2006-07-22,27.645833333333332
2006-07-23,24.787499999999998
2006-07-24,26.666666666666668
2006-07-25,26.662499999999998
2006-07-26,27.425
2006-07-27,29.22083333333333
2006-07-28,28.854166666666668
2006-07-29,29.591666666666665
2006-07-30,30.333333333333332
2006-07-31,31.304166666666664
2006-08-01,32.541666666666664
2006-08-02,33.12916666666667
2006-08-03,33.641666666666666
2006-08-04,31.25
2006-08-05,28.520833333333332
2006-08-06,28.03333333333333
2006-08-07,28.820833333333336
2006-08-08,27.59583333333333
2006-08-09,25.991666666666664
2006-08-10,24.837500000000002
2006-08-11,24.425
2006-08-12,23.483333333333334
2006-08-13,24.141666666666666
2006-08-14,26.304166666666664
2006-08-15,28.083333333333332
2006-08-16,27.241666666666664
2006-08-17,27.079166666666666
2006-08-18,26.25
2006-08-19,26.875
2006-08-20,28.383333333333336
2006-08-21,25.77916666666667
2006-08-22,26.741666666666664
2006-08-23,27.358333333333334
2006-08-24,27.308333333333334
2006-08-25,28.479166666666668
2006-08-26,26.65833333333333
2006-08-27,27.191666666666666
2006-08-28,28.22083333333333
2006-08-29,29.454166666666666
2006-08-30,24.45
2006-08-31,22.183333333333334
2006-09-01,18.791666666666668
2006-09-02,18.408333333333335
2006-09-03,20.29583333333333
2006-09-04,22.6375
2006-09-05,19.154166666666665
2006-09-06,20.816666666666666
2006-09-07,22.15416666666667
2006-09-08,23.525000000000002
2006-09-09,24.099999999999998
2006-09-10,23.733333333333334
2006-09-11,19.8875
2006-09-12,18.720833333333335
2006-09-13,18.470833333333335
2006-09-14,19.0625
2006-09-15,19.679166666666667
2006-09-16,21.087500000000002
2006-09-17,22.9875
2006-09-18,23.662499999999998
2006-09-19,23.099999999999998
2006-09-20,18.916666666666668
2006-09-21,16.020833333333332
2006-09-22,17.291666666666668
2006-09-23,22.212500000000002
2006-09-24,23.983333333333334
2006-09-25,20.4875
2006-09-26,19.508333333333333
2006-09-27,20.025000000000002
2006-09-28,19.866666666666667
2006-09-29,15.637500000000001
2006-09-30,15.137500000000001
2006-10-01,17.900000000000002
2006-10-02,18.337500000000002
2006-10-03,22.02916666666667
2006-10-04,24.0
2006-10-05,19.966666666666665
2006-10-06,12.745833333333332
2006-10-07,11.934782608695652
2006-10-08,
2006-10-09,
2006-10-10,25.23
2006-10-11,19.791666666666668
2006-10-12,19.641666666666666
2006-10-13,10.879999999999999
2006-10-14,
2006-10-15,
2006-10-16,17.03333333333333
2006-10-17,20.275
2006-10-18,23.022222222222222
2006-10-19,20.533333333333335
2006-10-20,19.14
2006-10-21,13.612499999999999
2006-10-22,13.674999999999999
2006-10-23,11.966666666666667
2006-10-24,8.991666666666667
2006-10-25,10.075000000000001
2006-10-26,10.104166666666666
2006-10-27,10.070833333333333
2006-10-28,15.508333333333333
2006-10-29,12.0375
2006-10-30,13.616666666666667
2006-10-31,16.241666666666667
2006-11-01,19.258333333333333
2006-11-02,13.933333333333332
2006-11-03,6.8500000000000005
2006-11-04,6.104166666666667
2006-11-05,8.041666666666666
2006-11-06,9.691666666666666
2006-11-07,11.020833333333334
2006-11-08,16.016666666666666
2006-11-09,18.695833333333333
2006-11-10,18.474999999999998
2006-11-11,17.816666666666666
2006-11-12,15.295833333333334
2006-11-13,13.85
2006-11-14,16.375
2006-11-15,16.400000000000002
2006-11-16,18.6625
2006-11-17,15.366666666666667
2006-11-18,9.633333333333333
2006-11-19,9.354166666666666
2006-11-20,8.2125
2006-11-21,7.129166666666666
2006-11-22,7.3875
2006-11-23,7.932
2006-11-24,13.275
2006-11-25,11.291666666666666
2006-11-26,10.558333333333334
2006-11-27,11.254166666666668
2006-11-28,12.291666666666666
2006-11-29,12.775
2006-11-30,16.554166666666667
2006-12-01,21.075
2006-12-02,9.425
2006-12-03,5.995833333333334
2006-12-04,4.933333333333334
2006-12-05,2.904166666666667
2006-12-06,5.808333333333334
2006-12-07,9.791666666666666
2006-12-08,-0.1791666666666667
2006-12-09,0.9500000000000001
2006-12-10,6.904166666666666
2006-12-11,10.995833333333332
2006-12-12,10.645833333333334
2006-12-13,10.945833333333333
2006-12-14,7.933333333333334
2006-12-15,9.254166666666666
2006-12-16,11.395833333333334
2006-12-17,9.637500000000001
2006-12-18,16.183333333333334
2006-12-19,10.833333333333334
2006-12-20,6.375
2006-12-21,8.233333333333333
2006-12-22,9.970833333333333
2006-12-23,14.575000000000001
2006-12-24,11.204166666666666
2006-12-25,7.379166666666666
2006-12-26,12.041666666666666
2006-12-27,8.4125
2006-12-28,7.179166666666667
2006-12-29,9.095833333333333
2006-12-30,10.200000000000001
2006-12-31,7.825
2007-01-01,11.245833333333332
2007-01-02,9.924999999999999
2007-01-03,8.137500000000001
2007-01-04,9.895833333333334
2007-01-05,13.391666666666666
2007-01-06,18.454166666666666
2007-01-07,13.116666666666667
2007-01-08,10.762500000000001
2007-01-09,6.179166666666667
2007-01-10,3.579166666666667
2007-01-11,2.620833333333333
2007-01-12,7.895833333333333
2007-01-13,14.354166666666666
2007-01-14,14.808333333333332
2007-01-15,16.254166666666666
2007-01-16,12.708333333333334
2007-01-17,0.7791666666666667
2007-01-18,1.2166666666666666
2007-01-19,4.833333333333333
2007-01-20,2.2916666666666665
2007-01-21,-1.0958333333333334
2007-01-22,0.85
2007-01-23,4.368
2007-01-24,4.4879999999999995
2007-01-25,3.0444444444444447
2007-01-26,-3.3041666666666667
2007-01-27,3.2916666666666665
2007-01-28,6.779166666666666
2007-01-29,-0.5263157894736842
2007-01-30,1.4363636363636365
2007-01-31,-0.4833333333333332
2007-02-01,1.4124999999999999
2007-02-02,2.9333333333333336
2007-02-03,1.0833333333333333
2007-02-04,-0.775
2007-02-05,-6.8999999999999995
2007-02-06,-7.866666666666667
2007-02-07,-4.583333333333333
2007-02-08,-4.491666666666666
2007-02-09,-2.8874999999999997
2007-02-10,-1.570833333333333
2007-02-11,-1.6666666666666667
2007-02-12,3.625
2007-02-13,1.5708333333333335
2007-02-14,-0.44799999999999995
2007-02-15,-5.1625000000000005
2007-02-16,-5.029166666666667
2007-02-17,-1.4541666666666666
2007-02-18,1.2708333333333333
2007-02-19,-2.658333333333333
2007-02-20,5.791666666666667
2007-02-21,9.120833333333334
2007-02-22,7.195833333333333
2007-02-23,2.8958333333333335
2007-02-24,1.1791666666666665
2007-02-25,2.7708333333333335
2007-02-26,3.588
2007-02-27,7.262499999999999
2007-02-28,5.961538461538462
2007-03-01,6.408333333333334
2007-03-02,12.799999999999999
2007-03-03,10.633333333333333
2007-03-04,4.6625000000000005
2007-03-05,3.941666666666667
2007-03-06,-1.8166666666666667
2007-03-07,-2.5500000000000003
2007-03-08,-1.2375
2007-03-09,1.6166666666666665
2007-03-10,7.4125000000000005
2007-03-11,11.945833333333333
2007-03-12,9.091666666666667
2007-03-13,11.362499999999999
2007-03-14,17.224999999999998
2007-03-15,16.920833333333334
2007-03-16,4.05
2007-03-17,0.7923076923076924
2007-03-18,2.7222222222222223
2007-03-19,5.325
2007-03-20,13.741666666666667
2007-03-21,5.533333333333334
2007-03-22,13.895833333333334
2007-03-23,18.929166666666667
2007-03-24,12.358333333333334
2007-03-25,13.195833333333333
2007-03-26,10.424999999999999
2007-03-27,19.912499999999998
2007-03-28,20.4375
2007-03-29,12.666666666666666
2007-03-30,12.776190476190477
2007-03-31,
2007-04-01,
2007-04-02,18.133333333333336
2007-04-03,
2007-04-04,
2007-04-05,
2007-04-06,
2007-04-07,
2007-04-08,
2007-04-09,
2007-04-10,
2007-04-11,
2007-04-12,15.071428571428571
2007-04-13,11.291666666666666
2007-04-14,11.166666666666666
2007-04-15,8.7375
2007-04-16,8.025
2007-04-17,10.270833333333334
2007-04-18,10.575000000000001
2007-04-19,12.075
2007-04-20,
2007-04-21,
2007-04-22,
2007-04-23,
2007-04-24,
2007-04-25,19.45
2007-04-26,14.141666666666667
2007-04-27,13.35217391304348
2007-04-28,17.595833333333335
2007-04-29,19.058333333333334
2007-04-30,23.016666666666666
2007-05-01,21.133333333333333
2007-05-02,21.633333333333336
2007-05-03,18.441666666666666
2007-05-04,18.0625
2007-05-05,17.45
2007-05-06,15.341666666666667
2007-05-07,14.862499999999999
2007-05-08,16.845833333333335
2007-05-09,21.241666666666667
2007-05-10,23.45
2007-05-11,25.3
2007-05-12,25.508333333333336
2007-05-13,18.6125
2007-05-14,18.6125
2007-05-15,23.337500000000002
2007-05-16,25.791666666666668
2007-05-17,19.820833333333333
2007-05-18,16.741666666666667
2007-05-19,17.7
2007-05-20,20.370833333333334
2007-05-21,21.287499999999998
2007-05-22,21.120833333333334
2007-05-23,21.962500000000002
2007-05-24,22.641666666666666
2007-05-25,25.075
2007-05-26,28.8125
2007-05-27,27.291666666666668
2007-05-28,26.587500000000002
2007-05-29,26.59583333333333
2007-05-30,26.53333333333333
2007-05-31,27.650000000000002
2007-06-01,28.120833333333334
2007-06-02,27.941666666666666
2007-06-03,23.558333333333334
2007-06-04,23.675
2007-06-05,25.504166666666666
2007-06-06,23.09583333333333
2007-06-07,24.416666666666668
2007-06-08,29.670833333333334
2007-06-09,29.03333333333333
2007-06-10,24.766666666666666
2007-06-11,25.75
2007-06-12,27.075
2007-06-13,24.97083333333333
2007-06-14,19.8625
2007-06-15,20.662499999999998
2007-06-16,24.066666666666666
2007-06-17,27.90833333333333
2007-06-18,30.733333333333334
2007-06-19,29.2625
2007-06-20,28.0125
2007-06-21,26.129166666666666
2007-06-22,24.75
2007-06-23,24.59166666666667
2007-06-24,25.912499999999998
2007-06-25,27.587500000000002
2007-06-26,29.795833333333334
2007-06-27,31.224999999999998
2007-06-28,30.837500000000002
2007-06-29,24.833333333333332
2007-06-30,25.5125
2007-07-01,24.5
2007-07-02,22.84583333333333
2007-07-03,23.854166666666668
2007-07-04,24.462500000000002
2007-07-05,25.9375
2007-07-06,27.59583333333333
2007-07-07,29.029166666666665
2007-07-08,30.645833333333332
2007-07-09,32.22083333333333
2007-07-10,30.433333333333334
2007-07-11,28.75833333333333
2007-07-12,26.59583333333333
2007-07-13,27.9875
2007-07-14,26.7375
2007-07-15,29.629166666666666
2007-07-16,29.8125
2007-07-17,29.729166666666668
2007-07-18,30.529166666666665
2007-07-19,30.1375
2007-07-20,27.84166666666667
2007-07-21,25.629166666666666
2007-07-22,26.704166666666666
2007-07-23,26.295833333333334
2007-07-24,25.53333333333333
2007-07-25,27.491666666666664
2007-07-26,28.454166666666666
2007-07-27,28.729166666666668
2007-07-28,28.679166666666664
2007-07-29,27.65833333333333
2007-07-30,27.195833333333336
2007-07-31,29.241666666666664
2007-08-01,30.770833333333332
2007-08-02,31.295833333333334
2007-08-03,30.46666666666667
2007-08-04,31.583333333333332
2007-08-05,29.887500000000003
2007-08-06,28.400000000000002
2007-08-07,31.870833333333334
2007-08-08,33.92916666666667
2007-08-09,31.020833333333332
2007-08-10,29.379166666666666
2007-08-11,24.445833333333336
2007-08-12,28.03333333333333
2007-08-13,29.329166666666666
2007-08-14,27.729166666666668
2007-08-15,28.291666666666668
2007-08-16,29.162499999999998
2007-08-17,30.95
2007-08-18,26.087500000000002
2007-08-19,23.358333333333334
2007-08-20,20.325
2007-08-21,20.05
2007-08-22,19.770833333333332
2007-08-23,22.724999999999998
2007-08-24,27.204166666666666
2007-08-25,29.791666666666668
2007-08-26,27.804166666666664
2007-08-27,27.175
2007-08-28,26.916666666666668
2007-08-29,27.079166666666666
2007-08-30,27.425
2007-08-31,27.229166666666668
2007-09-01,24.891666666666666
2007-09-02,24.90833333333333
2007-09-03,25.72083333333333
2007-09-04,28.629166666666666
2007-09-05,28.0
2007-09-06,27.8
2007-09-07,27.983333333333334
